time,Druck1,Druckdifferenz H,Volumenstrom Q
4.7,-0.086198992,-0.006887489,1.469261585
4.8,-0.093716346,-0.03077883,1.470541943
4.9,-0.115767251,-0.057690763,1.452555969
5,-0.090208248,-0.036736944,1.455452016
5.1,-0.102236014,0.00010141,1.465938753
5.2,-0.095219817,-0.005418727,1.436551501
5.3,-0.070161971,0.003520975,1.455360561
5.4,-0.081187423,0.019870783,1.442130201
5.5,-0.087201306,-0.006098897,1.45087931
5.6,-0.044602967,0.035220224,1.46929207
5.7,-0.073670069,0.043762125,1.458774848
5.8,-0.091711719,0.015742577,1.454872806
5.9,-0.070161971,0.02040665,1.46417064
6,-0.095720974,0.014291757,1.447647932
6.1,-0.126291547,-0.021139843,1.455208138
6.2,-0.128296175,-0.020586036,1.457250613
6.3,-0.053122635,0.001883731,1.454689898
6.4,-0.108249897,0.000995303,1.425607493
6.5,-0.133808901,-0.01305074,1.455604439
6.6,-0.100231387,0.000315133,1.4443251
6.7,-0.080686266,0.009114824,1.443715406
6.8,-0.097725602,0.054245473,1.429326627
6.9,-0.050115693,0.030475028,1.462463497
7,-0.070161971,0.067226022,1.451031734
7.1,-0.076677011,0.03256819,1.430302137
7.2,-0.08168858,0.033696866,1.459719874
7.3,-0.074672383,0.049923431,1.467066687
7.4,-0.078681638,0.026214222,1.455452016
7.5,-0.111256839,0.024340248,1.466274084
7.6,-0.09973023,0.016422747,1.451885306
7.7,-0.086700149,0.016916493,1.423717442
7.8,-0.127795018,-0.002431673,1.437466042
7.9,-0.113261467,0.010310973,1.451428035
8,-0.12579039,0.00213139,1.430332622
8.1,-0.133307744,-0.007432712,1.478102148
8.2,-0.125289233,-0.005298603,1.461670895
8.3,-0.13882047,0.011871387,1.460695384
8.4,-0.116268408,0.010885841,1.449781861
8.5,-0.132806587,-0.006675712,1.454933776
8.6,-0.122282292,0.012291421,1.451549974
8.7,-0.105744113,0.022689355,1.461701379
8.8,-0.126291547,0.026958746,1.464902273
8.9,-0.115767251,0.027760986,1.434417572
9,-0.130300803,0.012459905,1.452159668
9.1,-0.151850551,-0.002693755,1.445544488
9.2,-0.133808901,-0.011259835,1.477492454
9.3,-0.147841295,-0.008918242,1.452616938
9.4,-0.148342452,4.68133E-05,1.433411577
9.5,-0.172899142,0.006191351,1.446306605
9.6,-0.145335511,0.002286224,1.458713879
9.7,-0.137317,0.010048892,1.447190662
9.8,-0.137317,0.014909919,1.437466042
9.9,-0.157363277,0.000236357,1.447343085
10,-0.161372532,-0.007098865,1.445514003
10.1,-0.160370218,-0.000467993,1.455909286
10.2,-0.173400299,-0.012730542,1.439752395
10.3,-0.191943105,-0.025388947,1.448684412
10.4,-0.156360963,0.001750358,1.461152655
10.5,-0.171395671,-0.014819412,1.45444602
10.6,-0.169391043,0.013537103,1.478467965
10.7,-0.172397985,0.003622385,1.446885815
10.8,-0.160370218,0.003113817,1.432558005
10.9,-0.189437321,-0.010090984,1.452190153
11,-0.18793385,-0.007052452,1.427680453
11.1,-0.194950047,-0.010998527,1.442313109
11.2,-0.179915339,0.003268651,1.456214133
11.3,-0.189938478,-0.002916834,1.455116684
11.4,-0.194950047,-0.019697208,1.455421531
11.5,-0.193446576,-0.012309335,1.449751376
11.6,-0.189437321,0.010632344,1.445239641
11.7,-0.185428065,-0.011454444,1.434112725
11.8,-0.196453518,-0.006361752,1.446184666
11.9,-0.195952361,0.008210801,1.447160177
12,-0.209984755,0.006714741,1.467767835
12.1,-0.203469715,-0.000329927,1.463865793
12.2,-0.196954675,-0.004304473,1.449019744
12.3,-0.241056485,-0.02231024,1.449842831
12.4,-0.227525247,0.015270292,1.440788874
12.5,-0.206977813,-0.006652305,1.452738877
12.6,-0.202968558,0.000427073,1.451123188
12.7,-0.193446576,0.008669837,1.446398059
12.8,-0.208481284,0.011032491,1.465786329
12.9,-0.204472029,0.008133971,1.457250613
13,-0.237548386,0.007293902,1.434051755
13.1,-0.185428065,0.014129912,1.454324082
13.2,-0.24506574,-0.017109127,1.428930326
13.3,-0.209483598,0.021543138,1.447068723
13.4,-0.198458145,0.01747382,1.43719168
13.5,-0.21900558,0.006392598,1.448379565
13.6,-0.240054171,0.014510172,1.44374589
13.7,-0.22050905,-0.002274493,1.475358525
13.8,-0.221511364,-0.000974215,1.450208647
13.9,-0.225019463,0.006774803,1.465085181
14,-0.243061112,0.019434381,1.44679436
14.1,-0.239051857,-0.021840674,1.441916808
14.2,-0.190940791,0.024735331,1.425637978
14.3,-0.231534503,0.013563628,1.443319105
14.4,-0.229028718,0.024256407,1.457311582
14.5,-0.217502109,0.004825946,1.456732373
14.6,-0.238049543,0.004745996,1.439081731
14.7,-0.237047229,0.001143126,1.453958265
14.8,-0.25158078,-0.002389152,1.487186589
14.9,-0.229529875,-0.003108324,1.460451506
15,-0.239553014,0.002219151,1.443654436
15.1,-0.236546072,0.013413087,1.434966296
15.2,-0.219506737,7.03877E-06,1.451702397
15.3,-0.241056485,0.009414362,1.447251631
15.4,-0.244063426,0.012291822,1.447922294
15.5,-0.224017149,0.016987485,1.454903291
15.6,-0.250077309,0.000905224,1.410974837
15.7,-0.23203566,0.020481935,1.441154691
15.8,-0.240555328,0.008124614,1.438289129
15.9,-0.257594663,0.002598238,1.438776884
16,-0.259599291,-0.000941451,1.454019235
16.1,-0.260100448,-0.005280261,1.471456484
16.2,-0.280146725,-0.021233042,1.472218601
16.3,-0.278142098,-0.005157018,1.463317068
16.4,-0.265613174,0.011977089,1.450665917
16.5,-0.266615488,-0.005655056,1.434509026
16.6,-0.277139784,-0.003898861,1.429905836
16.7,-0.265613174,-0.016421546,1.440026757
16.8,-0.279144412,-0.005903488,1.443593467
16.9,-0.265613174,-0.000303402,1.445087217
17,-0.292174492,-0.035307557,1.458500486
17.1,-0.283654824,-0.008622996,1.43304576
17.2,-0.296183747,-0.023966198,1.428991295
17.3,-0.29568259,-0.014510517,1.434661449
17.4,-0.283153667,-0.003004968,1.439813364
17.5,-0.281149039,0.008977559,1.45197676
17.6,-0.279645568,-0.001031931,1.455269107
17.7,-0.281650196,0.018965988,1.466975233
17.8,-0.312721926,-0.010570681,1.43563696
17.9,-0.288165236,0.003496423,1.430393591
18,-0.31372424,-0.013363899,1.449080713
18.1,-0.291673335,0.010477911,1.439386578
18.2,-0.299190689,0.007054054,1.465237605
18.3,-0.297186061,0.014943083,1.449568468
18.4,-0.314726554,-0.016668805,1.434874842
18.5,-0.315227711,-0.00770375,1.452799847
18.6,-0.298188375,0.005753775,1.442983773
18.7,-0.306206886,0.006433946,1.466639901
18.8,-0.310717298,0.014971555,1.465268089
18.9,-0.315728868,0.008680768,1.462829313
19,-0.315728868,0.003563896,1.429783897
19.1,-0.329761262,-0.010980185,1.460481991
19.2,-0.323246222,0.010885469,1.457677399
19.3,-0.322243908,-0.0026953,1.459475996
19.4,-0.337779773,-0.01285845,1.446001758
19.5,-0.308712671,0.017999557,1.465390028
19.6,-0.318735809,0.007464731,1.458317577
19.7,-0.329761262,-0.008677593,1.43972191
19.8,-0.321241594,0.010075818,1.447038238
19.9,-0.340786714,-0.011260208,1.451123188
20,-0.323747379,0.009360938,1.461975742
20.1,-0.324749692,0.012452121,1.445635942
20.2,-0.328758948,-0.001535033,1.456458011
20.3,-0.336777459,0.000168511,1.459780843
20.4,-0.327255477,-0.000287406,1.460207629
20.5,-0.345297127,0.004696865,1.455391046
20.6,-0.336777459,0.008355505,1.452159668
20.7,-0.348805225,-0.001113826,1.447983264
20.8,-0.328758948,0.010745458,1.438624461
20.9,-0.327255477,0.00662037,1.456701888
21,-0.339283243,0.016850993,1.456397041
21.1,-0.336777459,0.008867192,1.448105203
21.2,-0.32675432,0.00660984,1.463896278
21.3,-0.324248536,0.034444137,1.43713071
21.4,-0.335775145,0.020614935,1.453531479
21.5,-0.319236966,0.02461678,1.460878292
21.6,-0.342791342,0.01948314,1.449568468
21.7,-0.330262419,0.024336757,1.459354057
21.8,-0.34479597,0.016199295,1.467920258
21.9,-0.348304068,0.025995061,1.427832876
22,-0.353816795,0.00717847,1.44892829
22.1,-0.353816795,0.017156369,1.437008771
22.2,-0.351812167,0.021975276,1.443471528
22.3,-0.359830678,0.006025614,1.455848317
22.4,-0.354317951,0.010003279,1.440636451
22.5,-0.374364229,0.000958275,1.460969746
22.6,-0.373361915,-0.0044355,1.419602007
22.7,-0.362837619,0.01427579,1.445514003
22.8,-0.380378112,0.017202782,1.42649155
22.9,-0.370354973,0.013922055,1.435515021
23,-0.376368857,0.005093893,1.46261592
23.1,-0.358327207,0.023903073,1.47337702
23.2,-0.402930174,-0.012257056,1.433533515
23.3,-0.371858444,0.017023769,1.449202652
23.4,-0.365343404,0.027888149,1.459841812
23.5,-0.374865386,0.010435017,1.470511458
23.6,-0.375366543,0.025540317,1.444812855
23.7,-0.383385054,0.016754276,1.44938556
23.8,-0.40192786,-0.007928776,1.457860307
23.9,-0.397417448,-0.00316252,1.443410559
24,-0.405435959,0.00186699,1.434051755
24.1,-0.425983393,-0.013307729,1.442069232
24.2,-0.379375798,0.016925878,1.431673949
24.3,-0.393408192,-0.003758449,1.460146659
24.4,-0.389900094,0.031218408,1.464505972
24.5,-0.388396623,0.012766081,1.468042197
24.6,-0.388396623,0.024534885,1.47234054
24.7,-0.412452156,-0.006684268,1.45749449
24.8,-0.409946371,0.010916287,1.423107748
24.9,-0.391403564,0.029459093,1.454720383
25,-0.41996951,0.000381461,1.430546015
25.1,-0.402930174,0.023305199,1.439965787
25.2,-0.409946371,0.011939661,1.448745381
25.3,-0.427988021,-0.004311084,1.456823827
25.4,-0.41345447,0.013804277,1.467249595
25.5,-0.422976451,0.002747234,1.452708392
25.6,-0.424981079,0.010208818,1.451306096
25.7,-0.417463725,0.004422307,1.451641428
25.8,-0.416962568,0.007993587,1.437039256
25.9,-0.432498433,-0.014705898,1.442130201
26,-0.409445214,0.023186248,1.442800865
26.1,-0.426985707,0.005134068,1.440605966
26.2,-0.423477608,0.010944758,1.442526502
26.3,-0.429992648,0.000847908,1.446489513
26.4,-0.435004218,-0.001093538,1.434478541
26.5,-0.444526199,-0.001405152,1.443623952
26.6,-0.441018101,0.008243192,1.457067705
26.7,-0.431496119,0.012392459,1.435667445
26.8,-0.447031984,0.008113711,1.460817323
26.9,-0.454048181,0.002888419,1.456397041
27,-0.471588674,-0.02872347,1.463469492
27.1,-0.446530827,0.01091746,1.446489513
27.2,-0.458558593,0.001703973,1.446611452
27.3,-0.462066692,0.000498466,1.436246654
27.4,-0.460563221,0.003281155,1.44789181
27.5,-0.467579418,-0.004246729,1.44127663
27.6,-0.481611812,-0.016232375,1.440636451
27.7,-0.463069006,-0.005364875,1.448105203
27.8,-0.485621068,-0.013845541,1.449263621
27.9,-0.460062064,-0.002869621,1.45243403
28,-0.465574791,0.005944892,1.447495509
28.1,-0.459560907,0.025774328,1.425729432
28.2,-0.485119911,-0.020508004,1.448562473
28.3,-0.474094458,-1.63399E-05,1.438776884
28.4,-0.4771014,0.010536427,1.459445511
28.5,-0.473593301,0.004066627,1.468408013
28.6,-0.460062064,0.0201563,1.447983264
28.7,-0.484618754,-5.10495E-05,1.437587981
28.8,-0.470085203,0.00143448,1.457006735
28.9,-0.463570163,0.02304429,1.454628929
29,-0.478103714,0.013883454,1.456854312
29.1,-0.480609499,0.007540016,1.462067196
29.2,-0.497147677,-0.008998163,1.44374589
29.3,-0.508674287,-0.008500125,1.451946275
29.4,-0.506669659,-0.006751341,1.444142191
29.5,-0.484618754,0.010438537,1.435179689
29.6,-0.49514305,-0.002132508,1.451610943
29.7,-0.494641893,0.013463419,1.449263621
29.8,-0.471087517,0.03087755,1.452769362
29.9,-0.496145363,0.005819703,1.419967824
30,-0.489630323,0.010799682,1.440423058
30.1,-0.473593301,0.03016267,1.424205197
30.2,-0.500154619,0.005392258,1.444660431
30.3,-0.487625696,0.026619862,1.440636451
30.4,-0.481611812,0.034936337,1.447129692
30.5,-0.49664652,0.026553562,1.448806351
30.6,-0.506669659,0.003994089,1.474047683
30.7,-0.499152305,0.018419219,1.457982246
30.8,-0.49664652,0.020157473,1.434691934
30.9,-0.513685856,0.003629824,1.437923312
31,-0.513184699,0.017179003,1.449751376
31.1,-0.517193955,0.013425591,1.44426413
31.2,-0.505667345,0.025463887,1.451610943
31.3,-0.519198582,0.028818325,1.462524466
31.4,-0.517193955,0.017263244,1.4391427
31.5,-0.512182385,0.024577406,1.454415536
31.6,-0.526214779,0.00184633,1.431460556
31.7,-0.536237918,-0.008432652,1.453104694
31.8,-0.541249487,-0.00474554,1.419632492
31.9,-0.544757586,-0.003648454,1.421217696
32,-0.528219407,0.014680629,1.464079186
32.1,-0.522706681,-0.007181905,1.440514512
32.2,-0.538743703,-0.007868314,1.464201125
32.3,-0.547263371,-0.009736049,1.447861325
32.4,-0.544757586,-0.011579605,1.447647932
32.5,-0.576330473,-0.039826525,1.45243403
32.6,-0.551272626,-0.015280366,1.458165154
32.7,-0.543254115,0.003483575,1.441703415
32.8,-0.543254115,0.007065385,1.450391555
32.9,-0.551272626,-0.011698556,1.442008262
33,-0.56530502,-0.01421799,1.432222673
33.1,-0.572822374,-0.015083411,1.436063746
33.2,-0.575829316,-0.023718911,1.444081222
33.3,-0.560293451,0.002562383,1.459811328
33.4,-0.563801549,-0.00273662,1.465450997
33.5,-0.589360553,-0.032133277,1.452159668
33.6,-0.563801549,0.00161272,1.445757881
33.7,-0.56530502,-0.003984247,1.442953288
33.8,-0.569815433,-0.011564782,1.449202652
33.9,-0.569815433,0.001739083,1.463987732
34,-0.577833943,-0.000906713,1.452281607
34.1,-0.591866338,-0.041035151,1.434509026
34.2,-0.594372122,-0.031772132,1.457433521
34.3,-0.58334667,-0.00641944,1.459445511
34.4,-0.587355925,-0.021941655,1.452677908
34.5,-0.581342042,-0.015671929,1.454415536
34.6,-0.566808491,0.008583678,1.439386578
34.7,-0.586353611,-0.006356259,1.416827899
34.8,-0.591866338,-0.013915733,1.424144228
34.9,-0.595374436,-0.009748525,1.436307623
35,-0.612914929,-0.034196794,1.430332622
35.1,-0.601889476,-0.009099945,1.439386578
35.2,-0.60289179,-0.014707443,1.426918335
35.3,-0.597379064,-0.017125868,1.45801273
35.4,-0.595374436,-0.000794,1.451641428
35.5,-0.60289179,-0.005752919,1.441581477
35.6,-0.608404516,-0.014591611,1.446885815
35.7,-0.604395261,-0.012117417,1.459384542
35.8,-0.605397575,-0.006979486,1.463865793
35.9,-0.600386005,0.005195703,1.43966094
36,-0.594873279,0.001753905,1.43103377
36.1,-0.58334667,0.012512984,1.429174203
36.2,-0.597880221,-0.002788098,1.427162213
36.3,-0.605397575,-0.002374302,1.443441043
36.4,-0.60940683,-0.014826395,1.463103675
36.5,-0.60940683,-0.015338082,1.444873824
36.6,-0.605397575,-0.012863888,1.443258135
36.7,-0.611912615,-0.010680247,1.433807878
36.8,-0.62744848,-0.022890145,1.438014767
36.9,-0.611411458,-0.007108967,1.456640919
37,-0.612914929,-0.007589063,1.464963242
37.1,-0.625945009,-0.011664619,1.455695893
37.2,-0.626947323,-0.019830553,1.465938753
37.3,-0.642984345,-0.030750703,1.424479559
37.4,-0.637972775,-0.031111849,1.439356093
37.5,-0.626947323,0.000125245,1.435606475
37.6,-0.659021367,-0.025296866,1.444599462
37.7,-0.633462363,-0.010994979,1.436460047
37.8,-0.628450794,-0.004448348,1.432558005
37.9,-0.65350864,-0.033855536,1.431125224
38,-0.648998228,-0.009389325,1.455116684
38.1,-0.638975089,-0.005506432,1.453287602
38.2,-0.647995914,-0.008387012,1.448745381
38.3,-0.649499385,-0.017309946,1.462463497
38.4,-0.657016739,-0.013570183,1.44374589
38.5,-0.65350864,-0.007503649,1.437953797
38.6,-0.650501699,-0.012939545,1.454567959
38.7,-0.648998228,-0.000946488,1.438533006
38.8,-0.691596567,-0.045335732,1.457433521
38.9,-0.645490129,0.0506602,1.432497036
39,-0.800848779,-0.160728189,1.46514615
39.1,-0.676060702,-0.032102459,1.436795379
39.2,-0.704125491,-0.020511496,1.426461065
39.3,-0.635968148,-0.023734506,1.474169622
39.4,-0.685081527,-0.055450524,1.461427017
39.5,-0.7156521,-0.062483489,1.442435048
39.6,-0.590362867,0.040035667,1.436033261
39.7,-0.592367495,0.021912895,1.444751885
39.8,-0.708635903,-0.055211448,1.445453034
39.9,-0.789823326,-0.057087367,1.458927271
40,-0.611912615,-0.023472425,1.458866302
40.1,-0.710640531,-0.057471919,1.456031225
40.2,-0.686584998,-0.094307154,1.449659922
40.3,-0.711642845,-0.02802885,1.416492568
40.4,-0.592868651,-0.012615455,1.439356093
40.5,-0.597379064,0.047090866,1.425668463
40.6,-0.631958892,0.037583707,1.419480068
40.7,-0.553778411,0.076620124,1.437069741
40.8,-0.502660404,0.164067916,1.463835308
40.9,-0.555281882,0.071534843,1.439630456
41,-0.594873279,0.085670593,1.442831349
41.1,-0.53423329,0.091048373,1.454811837
41.2,-0.599884849,0.062238287,1.455330077
41.3,-0.755243498,-0.113332003,1.45859194
41.4,-0.510678914,0.059084696,1.472157632
41.5,-0.550771469,0.084743936,1.4305765
41.6,-0.570316589,0.034497589,1.440971783
41.7,-0.562298079,0.042771943,1.432192189
41.8,-0.585351297,0.072166654,1.445879819
41.9,-0.586353611,0.05965138,1.410791929
42,-0.584850141,0.092879453,1.452586454
42.1,-0.570316589,0.064687129,1.430027775
42.2,-0.620432283,0.03503892,1.464963242
42.3,-0.642984345,0.009672579,1.437466042
42.4,-0.618427655,0.033717582,1.451641428
42.5,-0.63396352,0.02125184,1.459719874
42.6,-0.638473932,0.023137516,1.4391427
42.7,-0.646492443,0.001559297,1.47487077
42.8,-0.634965834,0.02920405,1.440575481
42.9,-0.635968148,0.023084865,1.438258644
43,-0.650000542,0.010587533,1.430850862
43.1,-0.618928812,0.038333296,1.434783388
43.2,-0.634464677,0.035845453,1.439508517
43.3,-0.616423027,0.053887102,1.450452525
43.4,-0.625945009,0.059715734,1.452464515
43.5,-0.626947323,0.053596549,1.447678417
43.6,-0.639476246,0.032880632,1.452312091
43.7,-0.645490129,0.036588804,1.44017918
43.8,-0.637471618,0.050491717,1.446306605
43.9,-0.645490129,0.040938145,1.459415027
44,-0.655012111,0.023485013,1.460329568
44.1,-0.672552604,0.017713324,1.449690407
44.2,-0.660524837,0.018995661,1.429936321
44.3,-0.65350864,0.046735186,1.449050228
44.4,-0.654009797,0.030627572,1.437740404
44.5,-0.639977403,0.049520994,1.43414321
44.6,-0.650000542,0.028496582,1.445605457
44.7,-0.669545662,0.018417673,1.430424076
44.8,-0.645991286,0.055275914,1.446245636
44.9,-0.647494757,0.04635298,1.432832367
45,-0.681072272,0.022241678,1.458165154
45.1,-0.668042191,0.022735423,1.472462479
45.2,-0.673053761,0.033586155,1.441459538
45.3,-0.678566487,-0.000836894,1.438929308
45.4,-0.664534093,0.02829027,1.440880328
45.5,-0.667541034,0.031167731,1.460146659
45.6,-0.675058388,0.024929594,1.450208647
45.7,-0.689090783,0.021386786,1.424692952
45.8,-0.655513268,0.046777307,1.441855839
45.9,-0.673053761,0.025143317,1.45392778
46,-0.676561859,0.0303339,1.447404054
46.1,-0.68458037,0.0159193,1.465359543
46.2,-0.689591939,0.011163574,1.429936321
46.3,-0.677564173,0.037262736,1.417193716
46.4,-0.682074586,0.035054916,1.447647932
46.5,-0.668543348,0.043213438,1.491180085
46.6,-0.69761045,0.016448928,1.463987732
46.7,-0.691596567,0.027579683,1.45139755
46.8,-0.693601195,0.022760776,1.448257626
46.9,-0.693601195,0.032226988,1.443623952
47,-0.689591939,0.031375215,1.428381601
47.1,-0.686083841,0.030022286,1.450239132
47.2,-0.677564173,0.058753595,1.467706865
47.3,-0.690594253,0.054166353,1.456549465
47.4,-0.676060702,0.065885625,1.447038238
47.5,-0.678566487,0.075404487,1.446489513
47.6,-0.707633589,0.035847799,1.446702906
47.7,-0.701118549,0.02445379,1.451854821
47.8,-0.724171768,0.020588838,1.454354566
47.9,-0.708635903,0.031007832,1.456610434
48,-0.681573429,0.055767714,1.457342067
48.1,-0.699113921,0.062788203,1.437283134
48.2,-0.716153257,0.035515125,1.43719168
48.3,-0.718157885,0.035557246,1.439173185
48.4,-0.712645158,0.036976475,1.472005208
48.5,-0.730185651,0.01636586,1.444142191
48.6,-0.716654414,0.021965947,1.455878801
48.7,-0.712144001,0.044897095,1.444081222
48.8,-0.728181023,0.027069169,1.449111198
48.9,-0.717155571,0.043467336,1.418108257
49,-0.723670611,0.043092541,1.446641937
49.1,-0.74020879,0.018623212,1.437770889
49.2,-0.739707633,0.017589308,1.459689389
49.3,-0.73519722,0.039241239,1.440636451
49.4,-0.720663669,0.044564422,1.428412086
49.5,-0.728181023,0.039861347,1.439843849
49.6,-0.725174082,0.046961785,1.463865793
49.7,-0.735698377,0.031832306,1.466426508
49.8,-0.731187965,0.035575187,1.448257626
49.9,-0.737703005,0.029315991,1.460542961
50,-0.737201848,0.025979494,1.451580458
50.1,-0.721164826,0.064019062,1.454354566
50.2,-0.726677553,0.039062226,1.430911831
50.3,-0.729684494,0.04296306,1.447586963
50.4,-0.72868218,0.047803027,1.436124715
50.5,-0.742213417,0.035039321,1.445757881
50.6,-0.754742341,0.018928588,1.444629947
50.7,-0.749730771,0.027266123,1.438533006
50.8,-0.727178709,0.053655839,1.439935303
50.9,-0.736700691,0.039784516,1.434630965
51,-0.761758538,0.022146133,1.429875351
51.1,-0.752236556,0.027318774,1.456915281
51.2,-0.763763166,0.028584343,1.467920258
51.3,-0.75975391,0.043850715,1.44581885
51.4,-0.74672383,0.056113265,1.448135687
51.5,-0.761758538,0.043381149,1.45197676
51.6,-0.747224987,0.052541985,1.446489513
51.7,-0.747726144,0.058948604,1.43920367
51.8,-0.756746968,0.03918235,1.474200107
51.9,-0.740709947,0.064941427,1.452068214
52,-0.769275892,0.034328733,1.418413104
52.1,-0.779800187,0.014338226,1.443471528
52.2,-0.752236556,0.05290313,1.451031734
52.3,-0.756245812,0.043009473,1.446489513
52.4,-0.783809443,0.024912053,1.440666936
52.5,-0.780301344,0.030211057,1.458134669
52.6,-0.775790932,0.038559123,1.440057242
52.7,-0.786816384,0.017044084,1.452342576
52.8,-0.769777049,0.054039218,1.470115157
52.9,-0.782807129,0.045102634,1.446184666
53,-0.803354563,0.018670798,1.442435048
53.1,-0.775790932,0.045211055,1.459415027
53.2,-0.767271264,0.050148913,1.449964769
53.3,-0.76626895,0.060105752,1.455269107
53.4,-0.765767793,0.063165344,1.437374588
53.5,-0.77128052,0.043581222,1.454415536
53.6,-0.80385572,0.029170914,1.450726887
53.7,-0.814881173,0.047311628,1.448501504
53.8,-0.794834895,0.037168365,1.455909286
53.9,-0.789322169,0.053682364,1.457067705
54,-0.791326797,0.057817982,1.425089253
54.1,-0.797841837,0.044651009,1.464536456
54.2,-0.814380016,0.033485545,1.452982755
54.3,-0.788319855,0.047521058,1.465694875
54.4,-0.799345308,0.039565729,1.4473126
54.5,-0.804356877,0.045811276,1.454994745
54.6,-0.782807129,0.058150656,1.438807369
54.7,-0.779800187,0.058855006,1.44892829
54.8,-0.801851092,0.05906249,1.473498959
54.9,-0.805359191,0.065276447,1.439417063
55,-0.801851092,0.036292413,1.448592958
55.1,-0.81538233,0.035297511,1.466731355
55.2,-0.823901997,0.047757015,1.465847299
55.3,-0.8168858,0.042236877,1.457433521
55.4,-0.820895056,0.033366594,1.442313109
55.5,-0.817386957,0.038665598,1.478315541
55.6,-0.814881173,0.040659695,1.456427526
55.7,-0.824403154,0.039836395,1.452677908
55.8,-0.825906625,0.039356298,1.4473126
55.9,-0.825906625,0.050357571,1.433807878
56,-0.823901997,0.04596611,1.433685939
56.1,-0.846454059,0.032368573,1.462920767
56.2,-0.856477198,0.010064943,1.446032243
56.3,-0.837934392,0.032701246,1.455787347
56.4,-0.8529691,0.023295097,1.455299592
56.5,-0.869507278,0.011106259,1.434539511
56.6,-0.865498023,0.005649302,1.433411577
56.7,-0.82841241,0.047340099,1.450665917
56.8,-0.849461001,0.028849944,1.445117702
56.9,-0.856477198,0.037696048,1.425881856
57,-0.840941333,0.05092932,1.44380686
57.1,-0.847456373,0.034948069,1.446946784
57.2,-0.858982983,0.031096766,1.458957756
57.3,-0.859985297,0.029326921,1.448318595
57.4,-0.889052399,0.022518209,1.446398059
57.5,-0.849962158,0.034233189,1.439935303
57.6,-0.878026946,0.011029428,1.452860816
57.7,-0.868504964,0.008015075,1.439599971
57.8,-0.866500337,0.016415792,1.432832367
57.9,-0.862491081,0.037310723,1.426979305
58,-0.89707091,0.007847766,1.449294106
58.1,-0.836430921,0.043159242,1.448714897
58.2,-0.911604461,0.000733678,1.433167699
58.3,-0.87251422,0.014239562,1.443502013
58.4,-0.885043143,0.006315823,1.451793851
58.5,-0.877525789,0.009483837,1.436368593
58.6,-0.890054713,0.002583472,1.451580458
58.7,-0.89055587,0.004129063,1.438533006
58.8,-0.889052399,-0.00255446,1.463347553
58.9,-0.881535045,0.014684949,1.447465024
59,-0.874017691,0.032436046,1.434509026
59.1,-0.899576694,0.012761444,1.444447038
59.2,-0.898073224,0.022707752,1.439630456
59.3,-0.877525789,0.034812349,1.43764895
59.4,-0.891057026,0.024862922,1.465755844
59.5,-0.918620658,-0.009352642,1.450269616
59.6,-0.89055587,0.038923788,1.441611961
59.7,-0.891057026,0.034329134,1.444233646
59.8,-0.893562811,0.046406432,1.461731864
59.9,-0.903084793,0.019487088,1.46209768
60,-0.900077851,0.012004444,1.460542961
60.1,-0.92313107,0.025536854,1.45496426
60.2,-0.905089421,0.032321387,1.436368593
60.3,-0.917618344,0.016722341,1.442099716
60.4,-0.900579008,0.038111017,1.45956745
60.5,-0.921126442,0.021912923,1.465633906
60.6,-0.909098676,0.026265383,1.450025739
60.7,-0.911604461,0.02529466,1.438715915
60.8,-0.930648424,0.02953246,1.434905327
60.9,-0.909599833,0.040091465,1.453836326
61,-0.901080165,0.064729278,1.45755546
61.1,-0.905590578,0.05842796,1.442953288
61.2,-0.917618344,0.041027479,1.446428544
61.3,-0.921627599,0.035994849,1.467432503
61.4,-0.926639169,0.04607805,1.460329568
61.5,-0.936662307,0.045009436,1.431948311
61.6,-0.907595205,0.030071446,1.466121661
61.7,-0.916114873,0.052253005,1.457067705
61.8,-0.96071784,0.054981097,1.448135687
61.9,-0.921627599,0.038809129,1.452769362
62,-0.843447118,0.078357232,1.446459029
62.1,-0.981766431,0.038281846,1.4554825
62.2,-0.932653052,0.046204412,1.437283134
62.3,-0.896569753,0.042376116,1.434783388
62.4,-0.954703957,0.029782066,1.443502013
62.5,-0.937163464,0.047578402,1.45036107
62.6,-0.946685446,0.071571927,1.435667445
62.7,-0.97875949,-0.070514848,1.443258135
62.8,-0.927641483,0.090104203,1.418656981
62.9,-0.795837209,0.123408705,1.439478032
63,-1.11757996,-0.240036546,1.439508517
63.1,-0.912606775,0.127653144,1.433990786
63.2,-0.911604461,0.14963463,1.48563187
63.3,-1.103046409,0.056692453,1.477340031
63.4,-1.152660945,-0.01492463,1.506361466
63.5,-1.403239412,-0.129906009,1.540931117
63.6,-1.498459229,-0.37914365,1.51059884
63.7,-1.474904853,-0.266811558,1.497947689
63.8,-1.656323663,-0.403713588,1.497459934
63.9,-1.630263502,-0.382514455,1.473163627
64,-1.703933571,-0.485862378,1.50444093
64.1,-1.71395671,-0.43218047,1.472188116
64.2,-1.659330604,-0.430002294,1.465877783
64.3,-1.861798005,-0.497895982,1.482126129
64.4,-1.902391717,-0.531326073,1.480053169
64.5,-2.035699461,-0.563319767,1.46112217
64.6,-2.022669381,-0.552336436,1.490509422
64.7,-2.227642566,-0.733260326,1.513464402
64.8,-2.340904033,-0.739835028,1.466883778
64.9,-2.216617114,-0.707651791,1.516268994
65,-2.386509314,-0.820235034,1.461000231
